"SEQNO","ALCNO","NEWID","UCC","PUBFLAG"
47,0,2018755,"520110","2"
70,0,2019575,"520110","2"
48,1,2172924,"520110","2"
78,0,2219383,"520110","2"
79,0,2219383,"520110","2"
76,0,2200983,"520110","2"
25,0,2215323,"520110","2"
40,0,2244922,"520110","2"
64,0,2283922,"520110","2"
84,0,2027305,"520110","2"
85,0,2027305,"520110","2"
77,0,2026195,"520110","2"
78,0,2026195,"520110","2"
79,0,2026195,"520110","2"
132,0,2031025,"520110","2"
69,0,2162475,"520110","2"
52,0,2165745,"520110","2"
78,0,2021235,"520110","2"
62,0,2038505,"520110","2"
95,0,2036465,"520110","2"
96,0,2036465,"520110","2"
70,0,2227054,"520110","2"
73,0,2178554,"520110","2"
56,0,2183864,"520110","2"
55,0,2181584,"520110","2"
74,0,2189674,"520110","2"
43,0,2172964,"520110","2"
51,1,2201543,"520110","2"
44,0,2210833,"520110","2"
75,0,2221873,"520110","2"
50,0,2213083,"520110","2"
51,0,2213083,"520110","2"
55,0,2249722,"520110","2"
66,0,2255622,"520110","2"
67,0,2255622,"520110","2"
49,0,2274412,"520110","2"
75,0,2275622,"520110","2"
57,0,2305732,"520110","2"
69,0,2288492,"520110","2"
78,0,2026745,"520110","2"
56,0,2040585,"520110","2"
53,0,2180494,"520110","2"
31,0,2201363,"520110","2"
51,0,2202383,"520110","2"
45,0,2207123,"520110","2"
35,0,2221153,"520110","2"
57,0,2200953,"520110","2"
61,0,2217213,"520110","2"
58,0,2288112,"520110","2"
59,0,2029205,"520110","2"
104,0,2035905,"520110","2"
105,0,2035905,"520110","2"
106,0,2035905,"520110","2"
51,0,2029785,"520110","2"
44,0,2192894,"520110","2"
58,0,2177224,"520110","2"
65,0,2192724,"520110","2"
69,0,2171314,"520110","2"
59,0,2220023,"520110","2"
48,0,2211733,"520110","2"
70,0,2198233,"520110","2"
71,0,2198233,"520110","2"
78,0,2241552,"520110","2"
54,0,2247502,"520110","2"
72,0,2264532,"520110","2"
50,0,2267712,"520110","2"
72,0,2304242,"520110","2"
73,0,2304242,"520110","2"
44,0,2286302,"520110","2"
61,0,2302682,"520110","2"
32,0,2283563,"520110","2"
90,0,2033195,"520110","2"
99,0,2036815,"520110","2"
100,0,2036815,"520110","2"
61,0,2020665,"520110","2"
62,0,2020665,"520110","2"
61,0,2036305,"520110","2"
46,0,2034855,"520110","2"
71,0,2172724,"520110","2"
78,0,2169514,"520110","2"
73,0,2169304,"520110","2"
74,0,2169304,"520110","2"
72,0,2218203,"520110","2"
59,0,2210183,"520110","2"
60,0,2210183,"520110","2"
92,0,2220213,"520110","2"
50,0,2200653,"520110","2"
44,0,2219103,"520110","2"
61,0,2209763,"520110","2"
52,0,2218023,"520110","2"
64,0,2231192,"520110","2"
42,0,2243042,"520110","2"
60,0,2294092,"520110","2"
50,0,2163415,"520110","2"
80,0,2020225,"520110","2"
32,0,2021395,"520110","2"
59,0,2040555,"520110","2"
41,0,2037555,"520110","2"
70,0,2022275,"520110","2"
33,2,2189664,"520110","2"
47,0,2172944,"520110","2"
54,0,2171594,"520110","2"
69,0,2188314,"520110","2"
59,0,2169224,"520110","2"
42,0,2180324,"520110","2"
63,0,2186994,"520110","2"
28,0,2171674,"520110","2"
81,0,2170524,"520110","2"
33,0,2173174,"520110","2"
52,0,2187164,"520110","2"
81,0,2223663,"520110","2"
82,0,2223663,"520110","2"
51,0,2215913,"520110","2"
66,0,2300142,"520110","2"
73,0,2032265,"520110","2"
75,0,2032265,"520110","2"
36,1,2171274,"520110","2"
41,0,2179524,"520110","2"
50,0,2173504,"520110","2"
62,0,2192964,"520110","2"
44,0,2206173,"520110","2"
53,0,2210443,"520110","2"
52,0,2212963,"520110","2"
53,0,2212963,"520110","2"
60,0,2205773,"520110","2"
61,0,2205773,"520110","2"
52,1,2238602,"520110","2"
77,1,2262492,"520110","2"
37,0,2293852,"520110","2"
61,0,2295562,"520110","2"
53,0,2027495,"520110","2"
54,0,2027495,"520110","2"
65,0,2025935,"520110","2"
42,0,2018485,"520110","2"
53,0,2169024,"520110","2"
69,0,2176924,"520110","2"
47,0,2179234,"520110","2"
47,0,2035675,"520110","2"
50,0,2169004,"520110","2"
51,0,2169004,"520110","2"
73,0,2176874,"520110","2"
33,0,2291364,"520110","2"
39,0,2215103,"520110","2"
50,0,2200033,"520110","2"
69,0,2206753,"520110","2"
77,0,2222973,"520110","2"
50,0,2261232,"520110","2"
56,0,2284232,"520110","2"
62,0,2296802,"520110","2"
58,0,2029715,"520110","2"
59,0,2031955,"520110","2"
56,0,2180154,"520110","2"
36,0,2185684,"520110","2"
53,1,2194434,"520110","2"
78,0,2181754,"520110","2"
79,0,2181754,"520110","2"
71,0,2205593,"520110","2"
73,0,2205593,"520110","2"
51,0,2211553,"520110","2"
38,0,2221883,"520110","2"
34,0,2220323,"520110","2"
77,0,2216053,"520110","2"
41,0,2230512,"520110","2"
33,0,2258032,"520110","2"
25,0,2273922,"520110","2"
74,0,2281922,"520110","2"
46,0,2306542,"520110","2"
26,0,2288622,"520110","2"
32,0,2276643,"520110","2"
56,0,2176694,"520110","2"
69,0,2199673,"520110","2"
47,0,2215733,"520110","2"
40,0,2226423,"520110","2"
52,0,2235772,"520110","2"
76,0,2246612,"520110","2"
52,0,2297182,"520110","2"
60,0,2025665,"520110","2"
98,0,2166805,"520110","2"
48,0,2022725,"520110","2"
48,0,2175834,"520110","2"
73,0,2208633,"520110","2"
80,0,2252962,"520110","2"
81,0,2252962,"520110","2"
64,0,2264032,"520110","2"
63,0,2294432,"520110","2"
44,0,2178534,"520110","2"
51,0,2205763,"520110","2"
59,0,2252702,"520110","2"
61,1,2167575,"520110","2"
30,1,2191584,"520110","2"
57,0,2169454,"520110","2"
64,1,2181084,"520110","2"
66,0,2184754,"520110","2"
77,1,2212973,"520110","2"
47,0,2201263,"520110","2"
75,1,2220383,"520110","2"
82,0,2278122,"520110","2"
42,1,2260662,"520110","2"
66,1,2262962,"520110","2"
82,1,2298132,"520110","2"
57,0,2289792,"520110","2"
39,0,2025675,"520110","2"
46,0,2034365,"520110","2"
47,0,2034365,"520110","2"
38,0,2038695,"520110","2"
40,0,2027455,"520110","2"
26,0,2040265,"520110","2"
49,0,2030905,"520110","2"
49,0,2040285,"520110","2"
36,0,2192214,"520110","2"
45,0,2182664,"520110","2"
26,0,2225244,"520110","2"
27,0,2225244,"520110","2"
57,0,2225033,"520110","2"
59,0,2225033,"520110","2"
66,0,2253102,"520110","2"
29,0,2254072,"520110","2"
46,0,2258042,"520110","2"
49,0,2280072,"520110","2"
40,0,2224215,"520110","2"
60,0,2018815,"520110","2"
80,0,2162295,"520110","2"
31,0,2166845,"520110","2"
65,0,2021315,"520110","2"
66,0,2021315,"520110","2"
44,0,2225145,"520110","2"
61,0,2185944,"520110","2"
63,0,2185944,"520110","2"
50,0,2190154,"520110","2"
61,0,2188944,"520110","2"
62,0,2188944,"520110","2"
54,0,2170344,"520110","2"
42,0,2179064,"520110","2"
39,0,2170634,"520110","2"
40,0,2213103,"520110","2"
73,0,2203803,"520110","2"
74,0,2203803,"520110","2"
43,0,2214003,"520110","2"
34,0,2223213,"520110","2"
64,0,2211503,"520110","2"
48,0,2221823,"520110","2"
41,0,2241062,"520110","2"
55,0,2229562,"520110","2"
59,0,2267142,"520110","2"
59,0,2269262,"520110","2"
60,0,2304832,"520110","2"
61,0,2300952,"520110","2"
62,0,2300952,"520110","2"
133,1,2190524,"520110","2"
134,0,2190524,"520110","2"
135,0,2190524,"520110","2"
39,0,2170084,"520110","2"
42,0,2198383,"520110","2"
51,0,2222673,"520110","2"
39,0,2211093,"520110","2"
49,0,2219313,"520110","2"
51,0,2292012,"520110","2"
70,0,2303952,"520110","2"
27,0,2306812,"520110","2"
28,0,2306812,"520110","2"
77,0,2028535,"520110","2"
78,0,2028535,"520110","2"
51,0,2022155,"520110","2"
49,0,2163585,"520110","2"
72,0,2189984,"520110","2"
58,0,2173484,"520110","2"
55,0,2192684,"520110","2"
68,0,2203953,"520110","2"
53,0,2213673,"520110","2"
35,0,2223083,"520110","2"
90,0,2217533,"520110","2"
89,0,2214203,"520110","2"
34,0,2217573,"520110","2"
81,0,2202843,"520110","2"
91,0,2250102,"520110","2"
45,0,2269382,"520110","2"
45,0,2260322,"520110","2"
39,0,2280962,"520110","2"
74,0,2290072,"520110","2"
65,0,2292082,"520110","2"
26,0,2036175,"520110","2"
77,0,2030785,"520110","2"
47,0,2034925,"520110","2"
48,0,2034925,"520110","2"
65,0,2040595,"520110","2"
37,0,2187274,"520110","2"
82,0,2191164,"520110","2"
141,0,2169584,"520110","2"
56,0,2175854,"520110","2"
89,0,2202533,"520110","2"
60,0,2205733,"520110","2"
47,0,2213533,"520110","2"
89,0,2198593,"520110","2"
52,0,2209633,"520110","2"
51,0,2206893,"520110","2"
60,0,2206943,"520110","2"
61,0,2211473,"520110","2"
54,0,2234522,"520110","2"
56,0,2252122,"520110","2"
79,0,2249742,"520110","2"
96,0,2252822,"520110","2"
37,0,2279962,"520110","2"
53,0,2300762,"520110","2"
49,0,2234855,"520110","2"
25,0,2260893,"520110","2"
71,0,2027445,"520110","2"
43,0,2026615,"520110","2"
49,0,2026935,"520110","2"
50,0,2026935,"520110","2"
64,0,2027895,"520110","2"
65,0,2196724,"520110","2"
78,0,2175424,"520110","2"
71,0,2218343,"520110","2"
72,0,2218343,"520110","2"
42,0,2202503,"520110","2"
58,0,2208343,"520110","2"
116,0,2196935,"520110","2"
68,0,2251122,"520110","2"
67,0,2239372,"520110","2"
61,0,2224704,"520110","2"
36,0,2270272,"520110","2"
47,0,2300082,"520110","2"
53,0,2028265,"520110","2"
39,0,2162495,"520110","2"
55,0,2167835,"520110","2"
56,0,2167835,"520110","2"
57,0,2179554,"520110","2"
58,0,2179554,"520110","2"
46,0,2190054,"520110","2"
53,0,2169684,"520110","2"
54,0,2169684,"520110","2"
74,0,2210453,"520110","2"
77,0,2218573,"520110","2"
78,0,2218573,"520110","2"
60,0,2199913,"520110","2"
63,0,2223303,"520110","2"
52,0,2221653,"520110","2"
44,0,2249922,"520110","2"
63,0,2243862,"520110","2"
48,0,2240642,"520110","2"
37,0,2240072,"520110","2"
68,0,2286382,"520110","2"
43,0,2039645,"520110","2"
54,0,2034675,"520110","2"
40,0,2020945,"520110","2"
56,0,2169274,"520110","2"
59,0,2181824,"520110","2"
67,0,2225623,"520110","2"
68,0,2225623,"520110","2"
53,0,2200473,"520110","2"
38,0,2224313,"520110","2"
41,0,2246142,"520110","2"
52,0,2027615,"520110","2"
58,0,2164905,"520110","2"
74,0,2182074,"520110","2"
44,0,2212553,"520110","2"
87,0,2198413,"520110","2"
58,0,2254572,"520110","2"
30,0,2259102,"520110","2"
41,0,2257852,"520110","2"
33,2,2302092,"520110","2"
54,0,2186044,"520110","2"
51,0,2176114,"520110","2"
38,0,2279072,"520110","2"
32,0,2167695,"520110","2"
49,0,2165805,"520110","2"
66,0,2022795,"520110","2"
101,0,2019345,"520110","2"
32,0,2187795,"520110","2"
80,0,2034475,"520110","2"
93,1,2035425,"520110","2"
93,2,2035425,"520110","2"
62,0,2034435,"520110","2"
47,0,2024435,"520110","2"
56,0,2189684,"520110","2"
67,0,2169234,"520110","2"
73,0,2188374,"520110","2"
49,0,2179504,"520110","2"
84,1,2172364,"520110","2"
84,2,2172364,"520110","2"
85,1,2172364,"520110","2"
85,2,2172364,"520110","2"
92,0,2211073,"520110","2"
93,0,2211073,"520110","2"
55,0,2203893,"520110","2"
65,0,2214563,"520110","2"
46,0,2224023,"520110","2"
55,0,2214353,"520110","2"
68,0,2216443,"520110","2"
29,0,2204573,"520110","2"
61,0,2229502,"520110","2"
40,0,2238802,"520110","2"
56,0,2264282,"520110","2"
46,0,2292992,"520110","2"
58,1,2289322,"520110","2"
58,2,2289322,"520110","2"
67,0,2032705,"520110","2"
58,0,2248035,"520110","2"
45,0,2038305,"520110","2"
48,0,2025455,"520110","2"
61,0,2189754,"520110","2"
63,0,2209163,"520110","2"
41,0,2217323,"520110","2"
41,0,2222863,"520110","2"
28,0,2209133,"520110","2"
51,0,2225294,"520110","2"
32,0,2230792,"520110","2"
49,0,2271302,"520110","2"
42,0,2262892,"520110","2"
54,0,2305022,"520110","2"
30,0,2286312,"520110","2"
46,0,2291032,"520110","2"
44,0,2234232,"520110","2"
36,0,2038375,"520110","2"
65,0,2028855,"520110","2"
38,0,2037455,"520110","2"
33,0,2166955,"520110","2"
35,0,2304145,"520110","2"
44,0,2034135,"520110","2"
50,0,2272234,"520110","2"
104,0,2186424,"520110","2"
105,0,2186424,"520110","2"
48,0,2193664,"520110","2"
29,0,2216913,"520110","2"
44,0,2252712,"520110","2"
50,0,2271582,"520110","2"
44,0,2261702,"520110","2"
63,0,2266282,"520110","2"
66,0,2273672,"520110","2"
61,0,2295012,"520110","2"
40,0,2041395,"520110","2"
57,0,2187044,"520110","2"
45,0,2185664,"520110","2"
40,0,2189954,"520110","2"
62,0,2201673,"520110","2"
39,0,2200353,"520110","2"
48,0,2207023,"520110","2"
52,0,2201493,"520110","2"
49,0,2241442,"520110","2"
56,0,2224555,"520110","2"
83,0,2292302,"520110","2"
113,0,2019235,"520110","2"
64,0,2025655,"520110","2"
70,0,2162465,"520110","2"
59,0,2162045,"520110","2"
85,0,2036385,"520110","2"
47,0,2031405,"520110","2"
89,0,2032215,"520110","2"
27,0,2191024,"520110","2"
75,0,2209613,"520110","2"
100,0,2221903,"520110","2"
77,0,2223473,"520110","2"
61,0,2209733,"520110","2"
87,0,2222943,"520110","2"
63,0,2212703,"520110","2"
52,0,2243252,"520110","2"
69,0,2273224,"520110","2"
54,0,2299422,"520110","2"
58,0,2291872,"520110","2"
50,0,2032185,"520110","2"
59,0,2020855,"520110","2"
73,0,2022885,"520110","2"
45,0,2041345,"520110","2"
64,0,2186874,"520110","2"
41,0,2188974,"520110","2"
72,0,2217853,"520110","2"
73,0,2217853,"520110","2"
40,0,2219123,"520110","2"
47,0,2216563,"520110","2"
45,0,2213793,"520110","2"
64,0,2250162,"520110","2"
69,0,2262842,"520110","2"
70,0,2262842,"520110","2"
44,0,2261572,"520110","2"
48,0,2301582,"520110","2"
44,0,2163385,"520110","2"
46,0,2032765,"520110","2"
47,0,2032765,"520110","2"
92,0,2018785,"520110","2"
68,0,2175824,"520110","2"
69,0,2175824,"520110","2"
64,0,2223043,"520110","2"
53,0,2215253,"520110","2"
30,0,2201403,"520110","2"
31,0,2201403,"520110","2"
43,0,2220273,"520110","2"
56,0,2198423,"520110","2"
46,0,2241832,"520110","2"
54,0,2245402,"520110","2"
34,0,2265432,"520110","2"
45,0,2300072,"520110","2"
57,0,2305262,"520110","2"
58,0,2305262,"520110","2"
56,0,2028635,"520110","2"
59,0,2033905,"520110","2"
39,0,2020745,"520110","2"
58,0,2027015,"520110","2"
62,0,2034765,"520110","2"
51,0,2178854,"520110","2"
58,0,2175324,"520110","2"
55,0,2172284,"520110","2"
79,2,2174414,"520110","2"
40,0,2214283,"520110","2"
107,0,2221573,"520110","2"
56,0,2243923,"520110","2"
62,0,2210473,"520110","2"
43,0,2220003,"520110","2"
55,2,2195775,"520110","2"
64,1,2222963,"520110","2"
65,2,2222963,"520110","2"
45,0,2230962,"520110","2"
64,0,2264312,"520110","2"
70,0,2306512,"520110","2"
63,0,2306312,"520110","2"
43,0,2304992,"520110","2"
33,0,2264373,"520110","2"
58,0,2167275,"520110","2"
52,0,2040765,"520110","2"
51,0,2020285,"520110","2"
44,0,2184364,"520110","2"
43,0,2220333,"520110","2"
36,0,2215143,"520110","2"
37,0,2215143,"520110","2"
37,0,2206533,"520110","2"
47,0,2261072,"520110","2"
68,0,2298522,"520110","2"
47,0,2303422,"520110","2"
24,0,2295665,"520110","2"
66,0,2029195,"520110","2"
48,0,2020305,"520110","2"
44,0,2038115,"520110","2"
42,0,2033505,"520110","2"
67,0,2176904,"520110","2"
52,0,2179604,"520110","2"
53,0,2203133,"520110","2"
53,0,2214263,"520110","2"
54,0,2214263,"520110","2"
76,0,2218673,"520110","2"
77,0,2218673,"520110","2"
36,0,2234772,"520110","2"
43,0,2229972,"520110","2"
66,0,2251022,"520110","2"
67,0,2251022,"520110","2"
51,0,2269532,"520110","2"
76,0,2301982,"520110","2"
84,0,2304872,"520110","2"
85,0,2304872,"520110","2"
49,0,2165405,"520110","2"
49,0,2161645,"520110","2"
57,0,2189844,"520110","2"
63,0,2188794,"520110","2"
83,0,2291892,"520110","2"
58,0,2299852,"520110","2"
40,0,2298252,"520110","2"
62,0,2029755,"520110","2"
38,0,2031455,"520110","2"
48,0,2026555,"520110","2"
52,0,2019905,"520110","2"
54,0,2021845,"520110","2"
60,0,2201173,"520110","2"
71,0,2220623,"520110","2"
72,0,2220623,"520110","2"
32,0,2269823,"520110","2"
48,0,2223563,"520110","2"
49,0,2223563,"520110","2"
50,0,2223563,"520110","2"
40,0,2268152,"520110","2"
84,0,2036215,"520110","2"
54,0,2025585,"520110","2"
50,2,2035545,"520110","2"
40,0,2167915,"520110","2"
90,0,2022545,"520110","2"
84,0,2039905,"520110","2"
47,0,2036005,"520110","2"
92,0,2172184,"520110","2"
41,0,2189334,"520110","2"
77,0,2191074,"520110","2"
78,0,2191074,"520110","2"
39,0,2187024,"520110","2"
60,0,2182704,"520110","2"
70,0,2206333,"520110","2"
34,0,2225083,"520110","2"
74,0,2223693,"520110","2"
72,0,2205883,"520110","2"
40,0,2292942,"520110","2"
62,0,2030945,"520110","2"
67,0,2169834,"520110","2"
68,0,2169834,"520110","2"
72,0,2190874,"520110","2"
60,0,2220613,"520110","2"
77,0,2210423,"520110","2"
28,0,2248292,"520110","2"
28,0,2238632,"520110","2"
62,0,2288122,"520110","2"
38,0,2293402,"520110","2"
73,0,2285222,"520110","2"
35,0,2280324,"520110","2"
41,0,2306845,"520110","2"
75,0,2031775,"520110","2"
29,0,2193774,"520110","2"
42,0,2170504,"520110","2"
32,0,2176574,"520110","2"
71,0,2213443,"520110","2"
61,0,2213113,"520110","2"
36,0,2267233,"520110","2"
37,0,2267233,"520110","2"
58,0,2209903,"520110","2"
41,0,2238792,"520110","2"
51,0,2229012,"520110","2"
45,0,2283122,"520110","2"
60,0,2036035,"520110","2"
26,0,2250304,"520110","2"
64,0,2224273,"520110","2"
37,0,2031105,"520110","2"
38,2,2032685,"520110","2"
39,2,2032685,"520110","2"
54,0,2020805,"520110","2"
58,0,2190804,"520110","2"
59,2,2191034,"520110","2"
75,0,2187954,"520110","2"
30,0,2187804,"520110","2"
52,0,2205573,"520110","2"
37,2,2205213,"520110","2"
43,0,2199033,"520110","2"
64,0,2277422,"520110","2"
51,2,2300412,"520110","2"
56,0,2165465,"520110","2"
28,0,2207583,"520110","2"
32,0,2238892,"520110","2"
42,0,2287982,"520110","2"
43,0,2287982,"520110","2"
57,0,2027715,"520110","2"
66,0,2019225,"520110","2"
113,0,2026405,"520110","2"
114,0,2026405,"520110","2"
115,0,2026405,"520110","2"
116,0,2026405,"520110","2"
117,0,2026405,"520110","2"
56,0,2186324,"520110","2"
42,0,2169574,"520110","2"
74,2,2180754,"520110","2"
78,0,2212223,"520110","2"
79,0,2212223,"520110","2"
63,0,2221093,"520110","2"
64,0,2221093,"520110","2"
112,0,2222913,"520110","2"
53,2,2220823,"520110","2"
51,0,2237122,"520110","2"
82,1,2278402,"520110","2"
59,0,2299342,"520110","2"
79,0,2030815,"520110","2"
77,0,2021655,"520110","2"
46,1,2225945,"520110","2"
49,1,2196075,"520110","2"
49,2,2196075,"520110","2"
47,0,2039695,"520110","2"
64,0,2031765,"520110","2"
95,0,2032795,"520110","2"
73,0,2018675,"520110","2"
74,0,2018675,"520110","2"
43,0,2037975,"520110","2"
56,0,2181954,"520110","2"
49,0,2192804,"520110","2"
90,1,2177284,"520110","2"
90,2,2177284,"520110","2"
44,0,2181184,"520110","2"
50,0,2184494,"520110","2"
44,0,2175564,"520110","2"
52,0,2209323,"520110","2"
41,0,2207053,"520110","2"
73,0,2221393,"520110","2"
67,1,2212693,"520110","2"
63,2,2213943,"520110","2"
52,0,2212133,"520110","2"
80,0,2222483,"520110","2"
56,0,2244292,"520110","2"
54,0,2231362,"520110","2"
91,0,2278662,"520110","2"
92,0,2278662,"520110","2"
93,0,2278662,"520110","2"
65,1,2267862,"520110","2"
65,2,2267862,"520110","2"
66,0,2267862,"520110","2"
66,0,2269242,"520110","2"
75,1,2227465,"520110","2"
75,2,2227465,"520110","2"
50,0,2290372,"520110","2"
45,0,2173854,"520110","2"
32,0,2193994,"520110","2"
42,0,2172014,"520110","2"
45,0,2169314,"520110","2"
56,0,2176294,"520110","2"
68,0,2182394,"520110","2"
69,0,2182394,"520110","2"
40,0,2217193,"520110","2"
68,0,2221453,"520110","2"
57,0,2220363,"520110","2"
58,0,2220363,"520110","2"
45,0,2220773,"520110","2"
38,0,2252662,"520110","2"
39,0,2252662,"520110","2"
36,0,2262702,"520110","2"
37,0,2297542,"520110","2"
31,0,2275483,"520110","2"
63,0,2218695,"520110","2"
61,0,2305532,"520110","2"
57,0,2025085,"520110","2"
61,0,2023955,"520110","2"
79,0,2030105,"520110","2"
66,0,2031555,"520110","2"
75,0,2191654,"520110","2"
72,0,2177534,"520110","2"
78,0,2177154,"520110","2"
51,0,2214393,"520110","2"
80,0,2227315,"520110","2"
25,0,2290534,"520110","2"
55,0,2018445,"520110","2"
47,0,2019595,"520110","2"
30,0,2041295,"520110","2"
45,0,2183054,"520110","2"
54,0,2180244,"520110","2"
71,0,2231722,"520110","2"
59,0,2254282,"520110","2"
60,0,2254282,"520110","2"
40,0,2270502,"520110","2"
35,0,2295032,"520110","2"
73,0,2031585,"520110","2"
74,0,2031585,"520110","2"
58,0,2176934,"520110","2"
84,0,2185344,"520110","2"
53,0,2247282,"520110","2"
52,0,2287242,"520110","2"
37,0,2169154,"520110","2"
28,0,2304972,"520110","2"
59,0,2027605,"520110","2"
93,0,2175674,"520110","2"
58,0,2208223,"520110","2"
73,0,2022535,"520110","2"
50,0,2032255,"520110","2"
44,0,2190964,"520110","2"
49,0,2175034,"520110","2"
45,0,2215723,"520110","2"
52,0,2217283,"520110","2"
45,0,2210413,"520110","2"
86,0,2018215,"520110","2"
61,0,2020105,"520110","2"
77,0,2026535,"520110","2"
63,0,2171104,"520110","2"
68,0,2222133,"520110","2"
60,0,2222703,"520110","2"
61,0,2222703,"520110","2"
34,0,2225113,"520110","2"
56,0,2249672,"520110","2"
58,0,2244085,"520110","2"
82,1,2035575,"520110","2"
80,0,2037825,"520110","2"
32,0,2036835,"520110","2"
43,0,2038235,"520110","2"
47,0,2033455,"520110","2"
61,2,2170424,"520110","2"
52,0,2169244,"520110","2"
45,0,2225663,"520110","2"
46,0,2225663,"520110","2"
47,0,2225663,"520110","2"
60,0,2220343,"520110","2"
46,1,2306432,"520110","2"
87,0,2027475,"520110","2"
88,0,2027475,"520110","2"
87,0,2031365,"520110","2"
88,0,2031365,"520110","2"
55,0,2173074,"520110","2"
73,0,2188224,"520110","2"
62,0,2217733,"520110","2"
83,0,2295462,"520110","2"
64,0,2302812,"520110","2"
65,0,2302812,"520110","2"
48,0,2292052,"520110","2"
46,0,2185654,"520110","2"
85,0,2282142,"520110","2"
46,0,2018695,"520110","2"
65,0,2190694,"520110","2"
41,0,2174844,"520110","2"
42,0,2174844,"520110","2"
46,0,2184704,"520110","2"
67,0,2192814,"520110","2"
69,0,2192814,"520110","2"
61,0,2208513,"520110","2"
48,0,2206583,"520110","2"
52,0,2018595,"520110","2"
62,0,2033115,"520110","2"
71,0,2173604,"520110","2"
50,0,2178404,"520110","2"
66,0,2211463,"520110","2"
48,0,2296252,"520110","2"
73,0,2033975,"520110","2"
64,0,2026135,"520110","2"
39,1,2022495,"520110","2"
39,2,2022495,"520110","2"
49,0,2169764,"520110","2"
76,1,2187214,"520110","2"
76,2,2187214,"520110","2"
65,1,2219443,"520110","2"
65,2,2219443,"520110","2"
68,0,2222393,"520110","2"
53,1,2243792,"520110","2"
53,2,2243792,"520110","2"
63,0,2263672,"520110","2"
64,1,2256402,"520110","2"
64,2,2256402,"520110","2"
21,0,2293742,"520110","2"
56,0,2301732,"520110","2"
41,0,2301782,"520110","2"
43,1,2247703,"520110","2"
43,2,2247703,"520110","2"
48,0,2026355,"520110","2"
56,0,2030675,"520110","2"
36,0,2178214,"520110","2"
44,0,2208803,"520110","2"
58,0,2211393,"520110","2"
56,0,2171374,"520110","2"
49,0,2169944,"520110","2"
70,0,2258312,"520110","2"
71,0,2258312,"520110","2"
44,0,2307392,"520110","2"
66,0,2256252,"520110","2"
47,0,2179924,"520110","2"
58,0,2212243,"520110","2"
59,0,2212243,"520110","2"
42,0,2276955,"520110","2"
